household_idx,fid,cluster_id,persona_id,persona_name,persona_avg_fit_score,cluster_id_current,persona_id_current,persona_name_current,mapping_source,is_validated,iteration,ER82017,ER82027,ER82150,ER82181,ER82182,ER82433,ER82800,ER82840,ER82856,ER82926,ER83010,ER83977,ER83978,ER84520,ER85079,ER85311,ER85533,ER85629,ER85666,ER85690,ER85692,ER85701,ER85747,ER85768,ER85780,ER82500,ER82501
346,1003,24,24,Stable Middle-Income Worker,0.7043478260869563,24,24,Stable Middle-Income Worker,current_validated,True,10,7,3,1,3600,8190,1,1,5,1,1,5,5,5,4,2,1,35000,49400,0,0,0,24900.0,2080.0,41978.61,12,0,0
347,202,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,2,1,4,0,0,5,2,5,1,1,5,5,5,4,2,5,0,52320,3000,11500,6500,18336.0,0.0,34476.0,11,0,0
348,484,8,8,Stable Yet Strained Middle-Class Worker,0.713888888888889,8,8,Stable Yet Strained Middle-Class Worker,current_validated,True,10,2,3,1,1105,6870,1,5,5,5,1,5,5,1,4,1,1,63032,63032,2551,47648,47648,26487.9,5999.57,43551.47,14,0,0
349,1395,10,10,Struggling Middle-Class Stabilizer,0.7192307692307692,10,10,Struggling Middle-Class Stabilizer,current_validated,True,10,3,2,1,310,8680,1,2,5,5,1,5,5,5,2,1,1,62400,62400,12000,-1700,282700,20712.0,4370.0,40364.0,12,0,0
350,767,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,3,1,2430,7870,1,3,5,5,1,5,5,5,3,1,1,46286,46286,0,57268,57268,19115.02,8287.0,38742.02,16,0,0
351,137,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,3,1,740,7870,1,1,5,5,1,5,5,5,1,1,1,62000,62000,0,53000,157065,16334.0,408.0,31272.0,17,0,0
352,1227,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,4,3,1,7700,3570,1,3,5,5,1,5,5,5,4,2,1,67200,67200,500,15500,120000,10970.0,250.0,33270.0,8,5610,3895
353,869,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,2,1,8620,680,1,3,5,5,1,5,5,5,3,1,1,60000,60000,4000,-5000,32000,15460.0,2300.0,38216.2,12,0,0
354,1085,21,21,Debt-Burdened Middle-Aged Worker,0.6977272727272726,21,21,Debt-Burdened Middle-Aged Worker,current_validated,True,10,1,2,1,2200,7870,1,3,5,5,1,5,1,5,2,1,1,65000,65000,23000,-136500,-56500,14540.0,1550.0,31960.0,17,0,0
355,698,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,2,2,5,0,0,5,1,1,1,1,5,1,5,3,2,5,49800,60288,1500,203500,318300,16484.76,3367.01,31817.91,12,5700,8090
356,780,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,2,3,3,4700,5170,5,3,5,5,5,5,1,5,3,1,1,38500,38500,900,-11900,-11900,23028.0,1200.0,39628.0,14,0,0
357,526,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,3,1,1,2040,9160,1,2,5,5,1,5,5,5,1,2,1,33000,55000,0,16000,216000,7700.0,5350.0,45310.0,17,9999,7870
358,747,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,3,1,4020,8680,1,3,5,5,1,5,5,5,4,1,1,32000,37300,0,-283,-283,18360.0,1253.59,43069.59,14,0,0
359,678,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,2,3,5,0,0,5,1,5,5,1,5,5,5,4,1,5,10,54010,7800,-8720,121280,18990.0,3800.0,40310.0,11,0,0
360,96,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,1,3,1,5540,6370,1,2,1,1,1,5,1,5,2,1,1,40000,52500,10000,-28000,-28000,26432.0,3332.0,42854.93,16,0,0
361,107,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,1,3,5,0,0,5,2,1,1,1,5,5,5,4,2,5,0,55998,0,21260,128160,22968.0,2400.0,32000.0,13,0,0
362,100,25,25,Stable Yet Stretched Single Professional,0.7175000000000001,25,25,Stable Yet Stretched Single Professional,current_validated,True,10,1,3,1,2310,7860,1,3,5,5,1,5,1,5,3,1,1,52400,53400,0,-21500,-21500,22882.0,1900.0,32632.0,17,0,0
363,132,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,6,3,1,9130,6170,1,2,5,5,5,1,1,5,3,1,1,62400,62400,0,-4000,26000,7736.0,100.0,38388.0,12,0,0
364,59,14,14,Stable but Stretched Single Worker,0.675,14,14,Stable but Stretched Single Worker,current_validated,True,10,2,2,1,630,8660,1,5,1,5,5,5,5,5,2,1,1,43667,43667,0,5970,5970,19368.0,0.0,37867.63,11,0,0
365,77,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,2,2,4,0,0,5,2,5,5,1,5,5,5,2,1,5,0,58800,9000,-2000,118000,14500.0,5300.0,35900.0,14,0,0
366,53,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,2,3,1,565,6990,1,3,5,5,1,5,1,5,2,2,1,49000,49000,0,-104984,-29984,15660.0,1300.0,46060.0,17,0,0
367,758,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,3,2,1,5000,7870,1,3,5,5,5,5,5,5,2,2,1,52000,66400,0,24000,204000,15304.0,10308.6,39401.81,14,0,0
368,924,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,3,2,1,6260,770,1,3,5,1,1,5,5,5,3,1,1,55000,55000,0,10100,10100,15600.0,0.0,42600.0,12,4760,5275
369,984,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,5,3,3,0,0,5,1,5,5,5,5,1,5,3,2,5,20500,47380,0,-9000,36000,13700.0,559.0,45459.0,12,4020,8270
370,1312,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,2,2,1,1740,7390,1,2,5,5,1,5,5,5,2,1,1,15712,70712,0,182000,967000,13748.0,8770.0,36930.0,17,0,0
371,1381,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,6,3,1,2330,7860,1,5,1,5,5,1,5,5,2,1,1,50200,50200,0,30000,30000,12561.22,193.02,34132.22,14,0,0
372,371,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,3,1,1,4220,8190,1,1,5,5,5,5,5,5,3,2,1,50000,50000,0,5000,5000,24336.0,0.0,31310.65,13,0,0
373,321,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,3,3,1,3255,8190,1,2,1,5,1,1,1,5,2,1,5,40500,63300,10000,-19000,-19000,19300.0,0.0,46332.0,16,0,0
374,508,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,3,3,1,4210,7770,1,3,5,5,1,5,5,5,2,2,1,25000,53800,400,27600,27600,17347.33,401.62,35726.5,12,0,0
375,259,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,3,2,1,5610,4290,1,2,1,5,5,5,1,1,4,1,1,58000,58000,0,7000,7000,21165.0,100.0,30725.0,12,2300,8470
376,1360,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,3,1,2200,7860,1,2,5,5,1,5,5,5,2,2,1,30000,43812,0,3000,58000,16616.0,250.0,34048.55,17,0,0
377,121,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,3,1,9130,6170,1,3,5,5,1,5,5,5,1,1,1,60004,60004,10000,32000,172000,17428.0,4230.0,41102.0,12,0,0
378,136,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,2,2,1,4720,8680,1,1,5,5,1,5,5,5,2,2,1,7500,41024,0,25000,150000,8629.0,1528.96,31017.96,16,0,0
379,190,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,2,1,3060,8190,1,2,5,5,1,5,5,5,1,1,1,60000,60000,0,20000,65000,13100.0,1500.0,33124.93,17,0,0
380,684,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,2,1,1,7220,4270,1,3,5,5,5,5,5,1,5,2,1,41000,50684,0,-19480,-19480,31560.0,120.0,45580.0,14,0,0
381,740,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,3,1,3930,8190,1,2,5,5,1,5,5,5,3,2,1,39030,39930,12000,10500,10500,15180.0,2340.0,36825.0,14,0,0
382,571,14,14,Stable but Stretched Single Worker,0.675,14,14,Stable but Stretched Single Worker,current_validated,True,10,2,3,1,3647,5070,1,1,5,5,1,5,1,5,4,2,1,39000,39000,0,-46000,-46000,23016.76,4099.92,44247.25,12,0,0
383,437,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,3,1,4110,8680,1,3,5,5,1,5,1,5,4,2,1,40000,40000,0,-20000,-20000,21900.0,1100.0,32712.15,12,0,0
384,517,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,2,3,1,8030,3070,1,2,5,5,5,5,5,5,2,2,1,45000,45000,0,0,6000,7945.0,1560.0,32025.0,15,0,0
385,619,21,21,Debt-Burdened Middle-Aged Worker,0.6977272727272726,21,21,Debt-Burdened Middle-Aged Worker,current_validated,True,10,3,5,1,5000,8660,1,3,5,5,5,5,1,1,4,2,1,0,55000,45000,-122500,-108213,14221.8,0.0,41421.8,14,0,0
386,616,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,2,3,1,9130,6170,1,2,5,5,1,5,5,5,2,1,1,65028,65028,3000,8795,8795,16992.0,0.0,38288.68,14,0,0
387,590,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,2,2,4,0,0,5,3,5,5,1,5,5,5,3,1,5,2500,56500,0,90000,230000,18400.0,5600.0,43420.0,14,0,0
388,564,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,2,2,1,4740,7190,1,3,5,5,1,5,5,5,2,1,1,30000,66672,1100,3400,3400,24480.0,332.0,40728.0,15,0,0
389,1151,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,3,1,4610,8370,1,1,1,1,1,5,1,5,1,2,1,46000,50212,3000,-23000,-23000,12800.0,0.0,43526.0,15,0,0
390,1204,22,22,Stable but Stretched Homeowners,0.7611111111111112,22,22,Stable but Stretched Homeowners,current_validated,True,10,4,4,4,4250,9290,1,1,1,1,1,5,5,5,5,2,1,2400,37512,600,200,200,22631.1,2000.0,32691.1,2,0,0
391,885,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,1,2,4,0,0,5,2,5,5,1,5,5,5,2,1,5,100,41783,2000,52300,220345,24552.0,10256.0,46379.52,14,0,0
392,769,14,14,Stable but Stretched Single Worker,0.675,14,14,Stable but Stretched Single Worker,current_validated,True,10,1,2,1,2330,7860,1,3,5,5,1,5,5,5,3,2,1,40000,40000,0,26500,76500,23232.0,5200.0,44078.0,16,0,0
393,877,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,2,2,4,2310,7860,5,3,5,5,1,5,1,5,3,1,1,2367,44155,5000,258075,426075,13146.0,5360.0,31186.34,12,0,0
394,1017,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,3,1,1,5240,5380,1,1,5,5,1,5,1,5,1,2,1,11100,40050,0,-14800,-14800,15085.48,815.02,32093.27,16,0,0
395,1027,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,5,2,1,6240,8770,1,2,1,5,1,5,5,5,2,1,1,65750,65750,0,8000,448000,19070.0,0.0,31260.0,12,0,0
396,414,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,2,1,4700,5580,1,3,5,5,1,5,1,5,3,1,1,46000,46000,0,-10100,-10100,17809.43,700.0,33461.24,15,0,0
397,533,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,2,1,7420,770,1,1,5,5,1,5,1,5,2,2,1,46000,46000,0,18800,18800,15360.0,0.0,39544.0,13,0,0
398,318,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,2,2,4,0,0,5,2,5,5,1,5,5,5,3,2,5,15675,48675,0,18500,32500,14500.0,9384.0,33197.31,12,4050,4970
399,457,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,3,4,4950,5690,1,3,5,5,1,5,5,5,3,2,1,11900,50300,600,1400,1400,16200.0,0.0,35660.0,14,0,0
400,339,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,2,1,3300,8180,1,3,5,5,1,5,1,1,2,1,1,0,58240,0,38400,38400,15439.6,7076.0,41167.6,12,0,0
401,1323,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,2,1,7700,3570,1,3,5,5,1,5,5,5,2,2,1,46700,46700,0,14500,14500,16163.96,342.0,38520.96,14,0,0
402,314,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,1,1,2710,6670,1,2,5,5,1,5,5,5,1,2,1,40000,57316,0,500,500,18900.0,315.57,36952.76,17,0,0
403,320,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,1,4,4,0,0,5,2,9,5,1,5,5,5,3,2,5,0,40080,13000,-1580,117420,19040.0,3971.0,41978.0,13,0,0
404,106,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,1,2,4,2760,8560,5,2,5,5,1,5,5,5,2,2,1,1275,47210,4000,-800,15712,18928.0,14656.0,43696.88,12,0,0
405,1412,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,3,2,1,4130,8680,1,2,5,5,1,5,5,5,3,1,5,39269,39269,0,15000,15000,12680.0,0.0,31408.0,11,9640,3895
406,1310,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,4,1,5520,6170,1,3,5,9,1,5,1,1,4,1,1,57100,57100,0,-25000,-25000,16600.0,83.0,39528.3,14,0,0
407,1147,24,24,Stable Middle-Income Worker,0.7043478260869563,24,24,Stable Middle-Income Worker,current_validated,True,10,2,2,1,8850,2390,1,3,5,5,1,1,5,5,3,2,1,32000,52000,0,14000,14000,16196.0,1742.0,39994.89,11,0,0
408,1176,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,2,3,1,9420,6070,1,3,5,5,1,5,5,5,3,2,1,30000,60000,10000,134000,414000,12600.0,6245.85,44486.46,12,0,0
409,239,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,2,2,7,2015,9470,1,1,5,5,1,1,1,5,3,1,1,59075,59075,0,-81000,69000,11800.0,3000.0,37565.63,17,0,0
410,662,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,3,3,1,5840,8070,1,5,5,5,1,5,1,5,3,2,1,40000,40000,3000,-21800,328200,7648.0,1060.0,31128.0,16,0,0
411,732,14,14,Stable but Stretched Single Worker,0.675,14,14,Stable but Stretched Single Worker,current_validated,True,10,4,4,1,9130,4770,1,3,5,5,5,5,5,5,3,2,1,55000,55000,0,35000,35000,19400.54,5000.0,44751.29,12,0,0
412,286,4,4,Stable High-Net-Worth Professional,0.8086956521739131,4,4,Stable High-Net-Worth Professional,current_validated,True,10,2,2,1,5940,7860,1,2,5,5,1,5,5,5,2,2,1,35118,37718,0,1585000,2385000,12538.0,6200.0,43638.0,17,0,0
413,378,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,5,3,1,205,170,1,3,5,5,5,1,5,5,2,1,1,68000,68000,0,188000,488000,16000.0,150.0,42670.0,12,5120,7870
414,479,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,3,2,1,3820,9470,1,3,5,5,1,5,1,1,3,1,1,40000,51028,0,-76000,244000,14960.0,0.0,41810.59,17,0,0
415,624,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,2,2,4,2000,7580,1,3,5,5,1,5,5,5,4,2,1,28000,55600,0,106000,781000,18096.0,3920.0,41756.0,17,0,0
416,1358,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,2,1,5,0,0,5,3,5,5,1,5,5,5,2,2,5,36000,49680,0,500,500,23088.0,208.6,35306.6,15,3600,8270
417,873,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,1,2,1,2310,7860,1,3,5,5,1,1,5,5,2,1,1,66100,68100,0,500000,500000,25700.0,4115.0,45145.0,17,0,0
418,761,14,14,Stable but Stretched Single Worker,0.675,14,14,Stable but Stretched Single Worker,current_validated,True,10,1,1,4,940,7280,5,2,5,5,1,5,5,5,2,2,1,11000,63896,0,266500,371500,23552.0,3708.0,40625.0,12,0,0
419,1121,24,24,Stable Middle-Income Worker,0.7043478260869563,24,24,Stable Middle-Income Worker,current_validated,True,10,2,3,4,6200,770,1,3,5,5,1,5,5,5,5,2,1,54943,66415,40,39960,739960,15858.33,2150.0,44700.64,12,0,0
420,234,14,14,Stable but Stretched Single Worker,0.675,14,14,Stable but Stretched Single Worker,current_validated,True,10,1,3,1,1340,3960,1,2,5,5,1,5,1,5,3,1,1,50000,50000,0,-21000,-21000,21500.0,3400.0,42590.0,17,0,0
421,489,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,4,2,1,3600,8090,1,3,5,5,1,5,1,5,2,1,1,42000,42000,0,-66000,44000,12480.0,0.0,39028.34,17,0,0
422,1327,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,2,3,1,1550,2370,1,3,5,5,5,5,5,5,3,2,1,48120,66000,0,27000,277000,13220.0,5780.0,32674.97,14,0,0
423,1342,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,2,2,6,0,0,5,2,5,5,1,5,5,5,4,1,5,51200,51200,12000,-3000,-3000,16350.0,1370.0,35628.0,12,5110,7280
424,1259,25,25,Stable Yet Stretched Single Professional,0.7175000000000001,25,25,Stable Yet Stretched Single Professional,current_validated,True,10,1,2,1,2025,3570,1,1,5,5,1,5,5,5,1,2,1,45000,45000,10000,0,0,26100.0,0.0,42570.0,12,0,0
425,1201,24,24,Stable Middle-Income Worker,0.7043478260869563,24,24,Stable Middle-Income Worker,current_validated,True,10,1,1,1,9130,6170,1,2,5,5,1,5,5,5,4,2,1,60000,60000,3000,32000,32000,12380.0,1200.0,40940.0,12,0,0
426,92,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,2,1,1,5620,5380,1,1,5,5,1,5,5,5,2,1,1,50010,64410,0,32000,32000,19910.53,4266.87,45708.46,12,0,0
427,65,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,4,3,1020,7380,5,2,5,5,1,5,5,5,4,1,1,47000,47000,0,50500,50500,21940.0,450.0,38801.81,16,0,0
428,1399,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,5,3,3,0,0,5,3,5,5,1,5,5,5,2,2,5,0,57000,0,0,0,19980.0,0.0,45443.95,10,0,0
429,1403,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,3,3,6250,770,1,3,5,5,5,5,5,5,3,2,1,40000,40000,0,100,100,24720.0,0.0,37460.0,14,0,0
430,322,14,14,Stable but Stretched Single Worker,0.675,14,14,Stable but Stretched Single Worker,current_validated,True,10,1,2,4,0,0,5,3,5,5,1,5,5,5,3,2,5,12008,43008,950,507550,705550,29100.0,1060.0,42220.0,12,0,0
431,429,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,1,2,3,0,0,5,3,5,5,1,5,5,5,3,1,5,0,62000,0,-16000,-16000,17160.0,0.0,35013.74,12,0,0
432,506,20,20,Time-Pressed Single with Moderate Means,0.7000000000000001,20,20,Time-Pressed Single with Moderate Means,current_validated,True,10,1,3,4,0,0,5,3,5,5,1,5,5,1,4,2,5,0,59000,0,11100,11100,33000.0,2200.0,45560.0,16,0,0
433,1084,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,3,2,1,710,3570,1,4,5,5,5,5,1,5,2,1,1,45000,45000,0,-60000,-60000,18932.78,2681.11,37186.43,17,0,0
434,427,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,2,3,1,2310,7860,1,3,5,5,1,5,5,5,3,1,1,110000,110000,0,20000,180000,23665.56,4800.0,60703.99,16,9999,7870
435,1032,3,3,Balanced Stability Seeker,0.7175925925925926,18,18,The Educated but Debt-Laden Professional,initial,False,10,2,3,1,5620,4970,1,3,5,5,1,5,5,5,2,2,1,114784,114784,109000,-50500,99500,16684.0,5100.0,62397.58,12,4850,3990
436,523,26,26,Struggling Middle-Class Stabilizer,0.6583333333333333,26,26,Struggling Middle-Class Stabilizer,current_validated,True,10,4,3,1,9130,6170,1,3,5,5,1,5,1,5,2,2,1,85325,86325,0,-19000,-17500,20960.0,480.58,57402.2,12,2300,8470
437,663,8,8,Stable Yet Strained Middle-Class Worker,0.713888888888889,8,8,Stable Yet Strained Middle-Class Worker,current_validated,True,10,3,4,1,9130,4070,1,2,9,5,1,5,5,5,4,2,1,59000,98600,0,31000,56000,26792.0,4300.0,64292.0,15,2310,7860
438,1065,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,3,3,1,1020,8180,1,5,5,5,1,5,1,5,3,1,1,100000,100000,0,20000,170000,26193.0,6292.0,60685.0,16,0,0
439,1345,10,10,Struggling Middle-Class Stabilizer,0.7192307692307692,10,10,Struggling Middle-Class Stabilizer,current_validated,True,10,7,3,1,7750,3070,1,4,5,5,1,1,5,1,3,2,1,72000,72000,20000,-35000,3000,13012.0,16240.0,49587.0,12,0,0
440,1405,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,2,3,1,7000,4670,1,3,5,5,1,5,5,5,2,1,1,84000,84000,0,-1500,-1500,22247.33,2000.0,52646.99,12,4200,7690
441,912,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,2,2,1,4850,1370,1,2,5,5,1,5,5,5,3,2,1,113200,113200,10000,3000,20000,34627.33,3600.0,55055.2,17,2160,7590
442,488,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,3,1,1,8650,2270,1,3,5,5,1,5,5,5,3,1,1,92000,92000,1470,15330,15330,30840.0,335.0,57970.08,12,9999,7280
443,1191,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,2,3,7,2840,4870,1,4,5,5,1,5,5,5,2,1,1,82400,82400,0,0,46000,24304.0,3000.0,49824.58,15,2440,6770
444,55,21,21,Debt-Burdened Middle-Aged Worker,0.6977272727272726,21,21,Debt-Burdened Middle-Aged Worker,current_validated,True,10,4,2,1,2000,8370,1,2,5,5,1,1,1,5,1,1,1,106375,110977,30000,-69900,2100,23540.0,6009.01,65301.51,14,2550,7860
445,1393,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,3,2,1,1840,7290,1,3,5,5,1,5,1,5,2,1,1,118700,118700,0,232000,314000,25426.95,4230.86,58492.63,16,2340,7860
